interaction_id,user_id,alert_id,time_of_reaction,affirmative
924dbe68-c4ab-4b47-9f4c-56f9e889438b,0f474ab6-416c-46a7-a102-714fb4e8bdb7,6d7ba63b-4a95-4824-bdef-4cc19528bc30,2024-08-01 11:37:51.650262,False
ddb67b90-f236-4c63-b4e4-6e7ad8dc8c64,3dd37b1b-27a7-4091-acfc-6fbeb270464e,665e4d58-3b07-414c-b8f3-5bb384c90c26,2024-06-20 03:14:27.799734,True
214b56a5-4a4a-4ba6-a369-5b9b786b3108,45dfce03-0f1c-4a73-bbba-9c41b2d75c80,42e22804-0988-4bbc-870a-8ece36ba280c,2024-12-04 20:14:03.947056,True
6f98ef63-ed22-4a2d-82e7-672178c7b4c9,09cec076-41ce-4254-a2d4-511773e0bc29,8bbd7756-5956-49cb-bd3d-81749bf7c8c9,2024-08-13 08:03:05.061186,False
8f0a8416-57a1-4226-8481-ab5b7234996c,6c633acb-2ffa-4986-973f-bfd3dcd6da63,1abbdcb1-2cb9-475c-86a3-39b2e79652fa,2025-01-16 12:49:57.348135,False
c2ddad71-5639-484e-81bd-9ab57fafcbfc,7f174ac9-584c-4a74-a60d-cae48276f5c0,520b4305-bb0e-4178-bbd3-c56ade0d4da8,2024-04-04 05:26:39.826516,False
ac014815-a0c3-4ed3-b43a-a04b480276d7,71506a59-d03e-4447-8893-1fb8d3ea0fba,334e7393-28b8-40d0-9d81-f3a3cd1d0741,2024-05-22 03:06:28.666283,False
59c7d858-ca4f-49a1-a222-aba0fcea03a0,2353ac00-0b69-4719-b13e-955a0cef4dec,2b7d791f-2ff4-4c82-b29c-3546599b05b2,2024-08-21 07:51:25.107444,True
4b01c0e2-8889-443b-8267-836ba5cab090,06aa21db-0ae7-4d7c-8557-a577f404e05e,e29b9e8a-4d96-4466-b912-3a38163794a1,2024-05-19 15:52:27.431297,False
8cb8703c-f8b8-436d-b2ea-9e366b446c05,00a470ca-316e-4916-be01-073e625ef288,9401f997-aea0-4314-bed6-e05679b18314,2024-05-07 07:57:53.049871,False
26b2a784-e11c-488d-aa8e-ac4edca37d7c,1fc8974c-7b6e-42a3-b182-03e102a68ad5,d30ad6e2-587e-464d-be75-e3df0376fb82,2024-12-10 22:01:15.799118,True
298101b4-9029-414d-9b7f-4bf2628c87a1,ced74b08-3964-4cbe-b6a0-3e466cb59231,7027e124-8476-4bf4-ba6c-91a957b81295,2024-02-22 01:38:18.606719,False
fdf68850-896f-4833-ab46-eb133c312a37,82a4e373-2af1-4f84-8d01-d4eabb8d699a,b2035cba-40ce-4da0-add8-219c16d59af3,2024-02-04 01:13:13.243028,True
ece75803-918a-4acc-9b82-2c9eabe1d1c4,d6a81222-ccf8-4a09-a549-bf2dbd5d3b07,7eb2ae9f-92c2-4677-8d73-2002f4bedb04,2024-02-03 14:17:28.636135,True
1ae409eb-2223-44c7-a92b-cf395429d659,e305d134-fdb4-4bd7-8b02-8baafd516484,e1068fab-68ed-4339-9764-7f678b661800,2025-01-25 18:08:27.406728,False
1758bfff-df04-428d-8d6b-f6c57a4672c5,bcc67119-77e9-4ac3-8bf1-f99d09b2bae1,f4725d03-1476-47eb-af10-be2f55b868b6,2024-12-14 17:37:33.881879,False
f86b9e4f-99f3-4958-ae82-e4111ad3732b,19da1066-05a1-4810-9a28-7e2b6c2efa2f,13985df9-dae8-4aa3-98e8-e81b24cd55c1,2025-01-19 19:59:02.621447,True
11eac74a-9224-4813-8858-2c66dc0346a3,28c59db5-90b7-49e3-a61d-0335bb346138,334e7393-28b8-40d0-9d81-f3a3cd1d0741,2024-08-14 20:04:35.685971,False
e83c3618-edd8-441c-9570-8d2e77498c5e,5fb23b4b-d4ce-422c-a185-f3dc84c9c853,5e79e63b-3340-41ca-8aa0-fe2c14515ab7,2024-12-07 06:49:34.845549,True
245fef9b-b548-40ff-8b70-b73e7ea586e1,3ee55db0-d3e9-4a24-9d8e-67be6f293d1d,b32cc789-c553-495b-a1cf-71ed04651076,2024-04-09 07:21:08.773823,False
91ff13f4-d0b0-409a-8b36-71361dccef0b,75efcdef-1593-4a97-850c-09f683c91acd,e364c45e-08a5-4d91-b8d3-1e0fc8f93696,2024-05-21 04:15:53.924142,False
83cf8b7b-9625-4666-9ea1-fb2891fc30e9,8898cd23-3bb3-4f7c-928a-f64fae9842fb,c777ecd4-0159-474f-8cb2-60c8627dd5f9,2024-10-30 13:39:43.448213,True
ba8edc2c-f97e-493f-833d-c3ddcc28a011,95388382-0d56-483d-88d8-c9e91a89caa2,c1b24a95-05d9-4b71-9172-d1470ce10f2f,2024-02-19 08:56:31.409845,False
000ac129-dc6b-4719-8e96-ffae50c55975,64011d08-41c7-432a-8505-a8b1c61f569f,ef3d0660-d36d-465e-a888-89a9f2c802cf,2024-05-06 11:23:40.286912,True
41aa6245-057c-4b62-8160-d0f3becca146,1471f815-eb0b-44fa-8e99-9da544273969,106666e6-df16-4dae-b7ad-f68a126d8c97,2025-01-10 09:58:57.118382,False
c1c6cd7e-4c76-4eb7-a55a-bc2ddf381a18,148694d4-708d-4648-a67e-7476d09ed61c,6604cdcc-fbfc-4be2-9e49-ac75e07ca2f8,2024-02-20 15:56:19.931153,True
a9fda4fd-0ac2-45d7-846c-87db901b5589,35f3b497-7c6b-4a26-bfef-188c962d3fe9,f6dd5602-ce0f-4f59-8e7b-8d9332b17b9c,2024-12-14 22:41:38.728568,True
2d7639e8-7c82-4d3d-87b2-eb93fd6ca458,d141b494-bf6e-4cbd-9369-a01020c517a5,0b55c53d-6f55-41c8-ba78-6a0e73f46b27,2024-02-08 18:41:01.333317,True
04cd12ba-d030-41bb-9d49-2019c38733b3,e59419ad-e111-4ef6-94f5-c8950f553652,d9cdbd70-2f9f-48de-9d01-31bf8e7fc6f8,2024-05-26 01:34:48.860327,True
d96707e1-4065-4198-9a10-5b9c29bc32e2,c89e8789-95d7-440d-b7ff-5633bea198e0,12e63e51-fddc-4e91-b5b8-a746f168edef,2024-04-13 12:32:48.222175,False
476beb7b-47e5-4551-aef3-b5fd19d1451e,c9d452b0-a7e9-4615-bd7f-64dea565e702,37a3f2e7-8fac-4477-b956-25a4c3102b46,2024-09-24 16:28:32.324887,True
499a1690-dcd1-44de-83a8-c004e37e95f9,3ec516f1-034e-49db-ac78-6a608566faa9,5170bf11-70e4-41d7-a414-1dc24b09d431,2024-09-07 10:22:45.401901,True
76193e69-1ff8-4eb6-b5c5-9eadee9f1d91,45dfce03-0f1c-4a73-bbba-9c41b2d75c80,01c7adae-0c45-4583-bd1a-1352bd5d873f,2024-10-29 11:52:28.281213,True
b077a64f-2f2f-4e3e-81ad-b5de289bb498,4874de46-6beb-486f-b814-d5fea18aa069,b32cc789-c553-495b-a1cf-71ed04651076,2024-08-31 10:14:10.074158,True
baf6af3c-c14a-4f9e-ad09-185ebc89ef18,e26f755b-1675-4d4f-98a3-351d64a95e05,cd3605b6-348a-4982-a9f1-bc08d652341f,2024-12-10 11:14:06.414410,True
8ca47602-db80-43ae-8afd-3ee3f6d051f5,d9aaabc1-f366-4929-b107-910ecb41c825,4657e3cc-2e54-489f-bcc6-1bdaaeb5d0ba,2024-06-07 00:44:35.037741,False
d2eecebf-c930-4417-afb0-68f467a40b66,b8477722-ccbb-4e44-a6e1-f48dda56395a,d5b48001-e60c-4270-bd45-e91e657572f2,2024-10-10 17:44:13.252491,True
6adf92de-3579-45cc-a5d3-874b5b8101e8,5bda97d5-0407-4ba5-ae7c-f596f6a418b1,d9f98e75-4485-4dcf-860a-7de09f715c74,2024-07-31 05:01:39.703221,True
88daa1e3-b76f-461f-bc9c-4bc4c862375c,47d2bddf-8663-422c-b86e-28d02292f2e0,7b7f02a7-9500-49fe-978a-3656f97aadea,2024-11-26 14:57:00.631845,True
f406ad1d-8712-42f8-92e0-b2504e11daf4,355c1975-9822-4643-9d79-868c8823024c,45771359-a4c5-4416-9298-622a326bad36,2024-04-29 20:26:08.492704,False
36d339c4-477f-4fba-a96b-c5bfbd085ea4,412bd1ce-d702-4fed-9b35-2ad2c3b07b06,ea0d1520-9917-4666-bfde-fd1c75d2d99c,2024-05-30 18:35:25.057045,True
7c8741a1-6cf2-49eb-a2b0-f8b4937789e5,31df2def-46d1-471e-9212-add469df53f5,e713ffb4-97d2-4b91-b6be-75def42db2c0,2024-07-21 20:37:26.811107,True
fd75167b-0a7a-46df-b435-1c6ee746c2fe,41155a86-0634-48b2-9803-82a9b87790f8,4657e3cc-2e54-489f-bcc6-1bdaaeb5d0ba,2024-07-17 16:28:31.209907,False
d8200455-6ca3-4461-80e4-15e0cfcd94a8,5fb23b4b-d4ce-422c-a185-f3dc84c9c853,fc9cb229-89e4-4857-a500-d0928d6512d8,2024-02-29 06:12:10.057214,True
b8a0ac45-2f25-431d-9206-821126bbee9f,de4a4719-95c4-4d88-801c-9a799b673c0e,f32d1f00-dd9a-4b35-aab8-1f61e3fb0c2a,2024-09-07 21:26:31.342761,True
d1a63201-4d59-463d-b2ef-fdd2f9363fc5,fb046783-dded-49cd-8f7c-cda17931f53e,1059dd4c-bf14-4246-933d-dee3dfc334ab,2024-10-16 14:13:45.004589,False
bd721228-2d60-413a-a0af-2f7707fb11ff,a58fa1f5-e81d-473d-8598-1cb54ec04f7e,946a6751-ecdc-43b7-b31b-bc9a604d4bd7,2024-05-18 11:34:04.341391,True
4d7a0af8-0526-4d35-b747-3ddd3f11181f,3ff94bf5-9359-4e72-9bb3-02fd9981233b,47bb54a7-8012-4bea-91ae-b561b4e398ac,2024-06-29 11:21:01.835722,False
8349c7de-9278-4326-9556-2139543a43f5,8898cd23-3bb3-4f7c-928a-f64fae9842fb,665e4d58-3b07-414c-b8f3-5bb384c90c26,2024-03-09 18:04:42.525358,True
60ab45b0-92b7-4c34-8980-f76efc2b77c8,24d4a73d-930a-45b1-bea5-1bb96629cdc5,939d0350-7ef5-40d1-b6e5-aa902e330661,2024-04-10 06:19:29.026378,True
9e8f817f-b328-437b-ac04-9cba9f87b70a,0b3e4d0e-9b54-474d-9cf0-6ef95ef9e8db,afcaaf4f-920f-4af2-b0f1-b0a0b1b865f3,2025-01-15 17:40:24.416746,False
5888d6ad-e71f-42cb-8ccb-be088fd1a9d0,874f8f9e-9a6e-428e-ae96-74c609eca604,ef3d0660-d36d-465e-a888-89a9f2c802cf,2024-03-27 13:24:12.069807,True
fac2bc11-994b-462c-8532-c6d7a18f8b49,71ccb3f2-c842-480f-bf70-83c1490f5a8f,e9505502-0b3e-4de7-8249-f9f2a26fbcd0,2024-10-21 17:41:00.495154,False
0c1e712f-72c1-43ae-81f0-1296c5bb7fdd,067ed5fe-2204-4864-b4d9-5923fc7354c5,08dfc6fb-e330-4e80-afb2-f8e53b9c0c56,2024-11-12 05:34:00.115481,False
838a1218-9b17-428e-b793-72b0dbf56313,8fcee266-f672-480b-be49-836ed31ff2f7,feb7358d-d9f4-4b17-8893-297bc8353166,2024-08-18 14:24:30.196528,False
268108e1-bf44-49c3-b48d-6876a503e07a,f3a0ca78-d166-44e3-8eb6-12e2a9420d4d,d7fecaf1-a14c-426f-992a-498386cd34ea,2024-04-30 12:56:29.614201,True
89168774-d3f5-4dcb-9a16-fb2421425bbb,e960c6f8-53b4-43e1-9a66-aced9436b634,b5560625-4546-4c91-b63a-3869183404b5,2024-12-12 00:16:20.289971,False
31826670-b485-47b9-89a3-e2e3ed13e623,2e8cf54f-77c4-4d09-ab0c-2ddfe3181424,986c025c-aafa-4b82-976c-10075d8bf0f2,2024-02-13 22:52:17.597959,True
e0c0de06-86fe-4076-8a5d-fc26996d1282,fcf93196-ea54-4df5-9e9d-28ac2cc3cc73,12e63e51-fddc-4e91-b5b8-a746f168edef,2024-03-13 14:48:33.158097,False
06b25a90-60bc-4480-b151-846a45089571,18a9ec50-88f5-4768-bb1c-af9be637f161,3ebd4106-ab6a-4b60-9a0b-3af164be4b3f,2025-01-09 08:35:33.027903,True
a24a65ab-1a7a-4855-966c-b04e46e11e52,35f3b497-7c6b-4a26-bfef-188c962d3fe9,97fbb244-2484-4952-b165-783471c42479,2025-01-05 01:18:13.506882,False
92b4fccb-6fd5-4b29-9a20-d9b50b713327,4731d333-1679-470b-9840-0637a3b77b8c,58b7aed6-2502-43a3-86cc-6ef18768ab78,2024-05-23 11:39:49.073246,True
17223b10-85d0-4e4d-9a97-679daa9ce571,cf204cfa-8867-4558-8afa-8ea548a0e03e,5f55c7a3-0b89-49f2-a718-ece0738884eb,2024-12-15 02:27:53.905504,True
ae48055f-b60e-41fe-a0fb-6dd4f8b70065,6e756125-f92c-4649-8e8f-93871c2a76c9,fea16233-5192-4736-8f3b-e0cf6fa5572f,2024-02-28 04:10:18.346700,True
1e6ac2b0-dab9-4c65-bd79-ed60488848ed,6423a36f-5fff-47bd-b05d-d58533413411,7027e124-8476-4bf4-ba6c-91a957b81295,2024-07-13 09:49:34.010376,False
11a2c90b-8bde-4810-995e-6f295787d01a,e3d26687-46b9-4086-b9ff-ecfb3c7b7d3b,014eeed9-1aba-4808-b1b7-45a5c1f06394,2024-11-23 12:11:04.634639,False
853dace4-ecc3-4635-bca8-913b325297df,7fb7b951-6ced-4fff-bf94-193c20b41647,ddfd4950-1abe-48a9-8aa9-86e05afbd253,2024-03-15 14:27:52.253407,False
80eed60c-cf25-47b7-8abe-9ee508660e38,ac6e83f2-2fd4-4d10-b6f7-eff90791d07a,4d41bfaa-e553-40af-8ab3-177a8b3534b0,2024-10-13 22:10:12.549505,True
ad818492-a379-494f-bf6e-06da47c77cf0,b76913e0-8260-4588-91e5-153060ac66db,6b99e8cd-b3b3-42fc-b3b6-5c1949b6e15c,2024-12-17 00:05:52.969510,True
300fbe4b-4ff4-45ae-a6c9-d9c8584ab35f,b10c8b31-3227-44ac-b6db-a0632c7b66e9,c0c14bc0-721e-4e43-88f8-5d37f77bafa5,2024-06-29 07:06:12.192868,False
92215b38-36af-4284-a288-813ca54cb7a3,cf204cfa-8867-4558-8afa-8ea548a0e03e,ef3d0660-d36d-465e-a888-89a9f2c802cf,2024-07-19 01:33:08.853580,True
c01f7dc6-435b-4f96-861a-1851a6d15c48,e4b80a82-2392-4d2a-948d-b3fc96275888,464eef23-d94e-4d31-a637-0a5495315b9c,2024-09-01 10:16:21.159493,True
063138b0-7739-45f4-9110-8dd9182edd4a,7c192ba6-803c-4e14-919b-6d729e8c75af,66f068e1-5769-4fc8-b8b0-f084a5805899,2024-10-29 04:58:20.036678,False
6b12d27d-df7d-4fa2-b027-d0110d755e5e,5973edd3-5dec-40a4-baf8-26f888dc987d,3884d417-7998-461d-b4a1-08ab2d96db5b,2024-05-06 16:59:23.764978,True
a7309612-301a-4b9a-9edd-b9b21bd9151c,855a61e0-9dba-4985-a5db-e0f2251336d5,2532ae38-9f7a-47c6-9750-a4aacc1c4632,2024-07-10 03:06:18.898945,False
f0948996-fe25-4fdc-bba3-0f4023a03ec5,79c7c803-9352-48d3-a7e9-ffbfab9a5824,28b45e22-7550-467a-92c9-5634505e9120,2024-06-29 06:43:21.765992,False
32fbfdfc-2db6-4762-be06-7371dd4d9072,c9d452b0-a7e9-4615-bd7f-64dea565e702,82b22298-0b84-47ee-bb02-415cc80381b1,2024-06-06 12:53:11.188718,False
8421a7ae-fde6-49f8-8c88-90851e078738,38543547-9c6a-4398-bfd9-c3ef90513e24,860cff2b-8c9e-4f6b-8d55-3cbd264b8582,2024-05-08 12:01:21.439436,False
2c66d19a-adf7-4d62-9de9-ff05f763b2ea,f2e874c3-3133-469a-b4db-b550f42a2efa,bbfdd28f-03c0-4a16-8e80-a61a59e45ec5,2024-06-23 03:57:34.522599,True
27671120-8e49-4b43-b275-a884b93ff495,5428e418-b044-49b0-aec9-d68a54116933,e087cac9-75e4-4b61-a026-b61da9609271,2024-10-26 15:32:48.899893,True
ff19807f-862a-41ef-9bfd-58e89b735a0f,fe85c940-fb6e-40d0-901c-e8b88c845680,3f776cf4-8608-4f1c-bd83-0d58c1687e9a,2024-06-01 02:10:28.837711,True
4efbf750-f236-46e2-a36f-a8041a883008,4ec7f8b9-977d-49bf-b3af-240a914b2ffc,df30294f-06a4-49cd-8c9b-f9af9f11e3bf,2024-11-14 13:35:23.795086,False
d4ee3e27-0f53-41a0-8a73-3fb3fabe609f,7c20d503-dc16-45b5-9350-821e8a3650a3,d204067f-129d-441b-be37-f964d154b91d,2024-11-27 11:12:15.514318,False
dbf2e4c4-82c9-4266-86eb-0bfbc40dfb44,c0cebc78-4bd5-4088-adf9-527ed83417ab,42e22804-0988-4bbc-870a-8ece36ba280c,2024-05-13 11:01:13.846911,False
77d28ee3-699e-4213-bb7f-1d31954a9844,d145be79-5fea-40f6-bf40-fd5f1c110e5f,855dd44e-3e83-47fb-8a76-bd4c2cf76954,2024-08-15 15:04:22.242985,True
930ab080-9c0e-4c69-aba7-a5772d6bd86c,b3ea8f8a-0f92-4ffc-99b7-10d444cfbd79,c00fd4e1-1c54-4444-b481-0d17f0a7b656,2024-08-08 23:28:16.171659,True
a41cf62a-cb98-48f3-8c40-878694601279,3394be53-5811-4704-b90f-60e7ac576f78,179c8834-dd7f-44f4-8747-f0bff9ae636e,2024-03-16 05:00:20.160433,False
e0578844-837f-4a5c-856e-4a2714b09a46,49f70bbf-6d72-4def-9189-ac832ee21639,48400ed7-a375-4e48-bead-22af8cbfa17b,2025-01-15 11:32:57.817430,True
450e9fa5-06da-4a87-a463-cad7b54873e5,24d9fe4e-94b6-4795-bbd2-ebdf825a80ca,056663cb-ab92-4959-9483-21ec23220323,2024-07-13 22:05:35.207433,False
c0b59931-d292-4bf3-b2ca-337346cdcf3b,82fa846c-e96d-42bd-8d20-a14b60761e92,635055be-44ac-4166-8d07-33bc566c939a,2025-01-26 03:09:23.602453,True
a3d30c9d-03bb-4252-9653-c397da1da4e3,a58fa1f5-e81d-473d-8598-1cb54ec04f7e,d204067f-129d-441b-be37-f964d154b91d,2024-03-18 04:30:18.285408,True
8c5b635a-fcd7-4673-8120-cb6707e05a4f,3ca32487-1abc-47b8-b11d-2f3b9370eed6,aaf4fbe9-6de3-4e80-a917-66fffd895251,2024-02-07 16:38:17.248376,False
78a7e22a-c461-4911-af4c-752800067b71,82b1e5ff-b546-49c2-859d-d9770ac27b78,e183056f-595f-4b02-8412-9a5b64fd00cb,2024-10-08 01:02:33.459120,True
da71fb06-fa06-46fd-b5bc-10d5b7e6442a,2800c8f6-578c-4691-8279-fb338da752c0,f6dd5602-ce0f-4f59-8e7b-8d9332b17b9c,2024-10-14 03:21:52.251360,True
9436116f-fea6-4b7f-ade7-2b38c3123c58,0e00541d-11a6-4ab2-b630-2d376bb8c332,d7084c39-a19c-43f1-bf4c-9e647895ef42,2024-02-10 22:16:10.001433,False
d23c0e9f-69af-40a6-b404-36e6da5698f1,0e00541d-11a6-4ab2-b630-2d376bb8c332,47189f91-6c91-4c85-95db-be178d9720f8,2024-06-30 07:18:12.580381,True
b2780844-8e6c-4ad7-97c5-7a32262ef9c7,3441e104-74c0-46e2-a3cf-138c5ce94ffb,3884d417-7998-461d-b4a1-08ab2d96db5b,2024-09-02 10:53:59.859996,True
c5e69598-405f-44db-beea-6388d8e85160,71031b69-2ce1-4340-bd99-857b67ad16d4,52c9e8a4-beca-4018-94f9-9abc941e33d8,2024-02-08 12:57:51.592409,True
5b0e7e9d-13bd-40f8-afb9-352be855b45f,1c75b57e-2316-4018-a9f5-12709c162abf,2c88069c-73a4-4f82-8763-fc6a1c8d1b85,2024-11-01 18:16:45.544394,False
7082739e-9d37-4d9d-9cde-f12505fc75a6,e4b80a82-2392-4d2a-948d-b3fc96275888,daf7d679-04fe-41f4-b0bd-332d5bd7041d,2024-07-20 07:17:17.615997,False
b8301346-631d-4054-830c-1011149b4bc6,71b6b8a3-01cc-40ba-ae60-a37e411954dd,0b2afc5d-6252-4499-ae4c-7023f4ae4aa0,2024-06-25 23:17:43.465718,True
1ecd9dc1-d0c9-48d7-968e-f58bdc5cbb68,d1dc35a4-2756-4a88-bf22-2394b8b79584,f9bcf2a9-01f6-4530-8a26-0809728bf884,2024-07-01 07:05:17.024009,False
11b980ab-7b63-4b7d-a780-a3d3228cd831,0bd22ada-1f4e-4785-bea5-c543d8a4d66e,d204067f-129d-441b-be37-f964d154b91d,2025-01-27 01:36:14.712945,False
58420c42-393b-4785-bfbf-18fab04fdad4,13fac941-0190-4684-9c05-75eee5842a35,cb29319a-5b34-4c9d-9b0b-5d69266b81d6,2024-11-30 18:34:10.720863,True
1c28c2a1-28d2-4ae8-86c6-568505c8c11a,9f06dc03-1902-4b2f-a68a-17467fb9f403,47bb54a7-8012-4bea-91ae-b561b4e398ac,2024-03-08 14:10:18.532234,True
08ae4b60-9819-42f7-96bb-043504106281,32553597-e1a8-41b9-a7e6-baf3c33c6420,cf55cf93-68f8-4eee-a4fb-fd6deacabd16,2024-11-01 03:57:26.869214,False
cf270754-7b1f-49c4-8908-d203af2cc825,45dfce03-0f1c-4a73-bbba-9c41b2d75c80,9d75fe6a-395f-46ed-8f6e-9101a567f331,2024-02-20 07:00:54.118535,True
2472f6c0-3ed4-475c-b3b1-2cef1bff7021,6a648805-c82a-4c4b-8fd5-98672e01c53a,04ece6c5-45bc-46b9-982a-eb758c01ff7e,2024-02-22 07:33:43.938748,True
88a85183-c603-41b0-81ca-5b1effc01e25,fd0043f4-4a3f-4e40-a8a4-3fddae8a7ca9,cf55cf93-68f8-4eee-a4fb-fd6deacabd16,2024-04-02 03:41:45.658300,False
c3ed4e49-adfd-4d65-9e21-10d105f5e694,d058d9fc-7eee-4b8f-b7b9-13c6a419ccf4,d6114146-192e-410a-9513-2c9c71736832,2025-01-08 03:16:59.740033,False
6ffaaf15-2cc5-4cb1-a9af-127b0245e151,2353ac00-0b69-4719-b13e-955a0cef4dec,d9f98e75-4485-4dcf-860a-7de09f715c74,2024-02-08 17:37:00.409893,True
c7d85937-5907-4336-ba56-dc4ad369e594,a3497105-d611-4964-9b46-1b49e78cba2c,4d41bfaa-e553-40af-8ab3-177a8b3534b0,2024-04-14 12:21:59.996741,False
8d393876-e95a-40c6-a408-d7daef014aed,5e5dc0d5-7aac-48f0-9000-8f7517b372b0,f78e358a-d801-48bc-a00c-578a2050c709,2024-06-28 20:19:39.455911,True
22ea0202-a8db-4ca9-8ffe-f7d40b74304d,76801fd9-63f4-4c21-8c36-9667361112ea,d7084c39-a19c-43f1-bf4c-9e647895ef42,2024-10-07 12:16:10.410113,False
66d5ea9a-9520-401f-995a-06b1ba086d80,d1dc35a4-2756-4a88-bf22-2394b8b79584,42e22804-0988-4bbc-870a-8ece36ba280c,2024-02-19 22:17:21.632665,True
6cdec20f-d280-4fe0-ad89-94b7f23338d8,35bae738-601e-4881-a82e-c18577e66910,13985df9-dae8-4aa3-98e8-e81b24cd55c1,2024-11-22 09:46:51.309818,False
0f6276dc-2f7e-4f73-9dfa-d6b9a9882198,4f182495-975a-4a02-8b46-00495fad4fb8,daf7d679-04fe-41f4-b0bd-332d5bd7041d,2024-02-19 11:51:10.196528,True
2ccd680c-03e8-43ff-8bfe-ad45b7664844,2f821066-cc80-42b4-b153-a30acd9a1cd9,e183056f-595f-4b02-8412-9a5b64fd00cb,2024-03-11 07:00:55.540584,True
376555b2-58d0-4a28-8976-567168847c1f,ed6a73fb-4acd-4fe6-a59b-6be78843b1bb,7b7f02a7-9500-49fe-978a-3656f97aadea,2025-01-16 12:30:28.174019,False
dbc5391a-8233-4d7b-8f48-fe27cb76f450,dc6cff06-e85c-4dd6-b873-2ae8e97d5ea7,fc9cb229-89e4-4857-a500-d0928d6512d8,2024-07-02 01:23:29.958174,False
7830f5d3-dd7f-4fdc-9243-f5083ce1bdd2,8a2a6126-0b15-4a5d-9cbc-60595598cfb3,b5dc40e8-a764-4cc5-93de-8c57131e7e2e,2024-09-15 03:07:26.986897,False
34448d60-a547-48cc-b764-e614fa54cee8,47edaa2b-0cf3-4c78-85cb-2314e6f9e931,d9f98e75-4485-4dcf-860a-7de09f715c74,2024-07-11 07:51:56.653090,True
a5d4ca18-5bd4-476e-87f5-8802461105e3,0c533cad-66ee-46f1-8d7b-3332ff015ac2,8b2b2423-38ef-4056-b3c9-0cf2536a7ffe,2024-12-04 09:18:14.490417,False
cb482426-4198-420d-bc11-a20f0ce3f79c,2f821066-cc80-42b4-b153-a30acd9a1cd9,66ac94f6-5452-4c2b-b929-26df0ae791ec,2024-05-12 03:08:54.955619,True
8bd2c163-5eec-4cd5-9ec8-13d4b9e89985,e854fac6-dff6-447d-b52b-b44c28b0066f,7bda123c-c78a-487c-b7c9-91be46450fb0,2025-01-22 17:09:43.459388,False
f3fa755b-bd87-4ca9-a963-686650ee8920,cf1e9726-27a1-4bf2-b125-406ccf5bc83c,8bbd7756-5956-49cb-bd3d-81749bf7c8c9,2024-12-30 08:59:53.413828,True
5a410cd9-464a-4e43-800a-3277b6e76ecb,1e9c4413-5ed3-4a07-a0dc-186609ea2ad6,2e7a7551-7876-4803-a87b-52dd60e35b5e,2024-03-01 06:37:35.275241,False
b7c68721-ec2a-412b-b084-24de12fcc2b1,deb8527f-1f46-4d48-8e20-7663bad9658a,9461268a-70fc-4e5c-977e-2cfc63c4e571,2024-12-10 09:48:30.142997,True
6160b31d-5230-4c67-8ff1-58e222490f6a,cce7b1a9-4b49-4563-94d5-e216e8a750cc,981a6e58-112b-4520-9e21-13dbb7a7e4ed,2024-06-17 17:36:53.132420,True
83b4425a-c0a5-4b14-98d7-fe3e6957e200,67ef98a9-9161-4f2e-aebe-49ef980878ba,946a6751-ecdc-43b7-b31b-bc9a604d4bd7,2024-05-27 16:44:02.288573,False
681c7f1f-bfa0-41d5-b02a-c62840581e7b,5fb23b4b-d4ce-422c-a185-f3dc84c9c853,ac820d3b-0751-4061-844f-0f54547f8290,2024-04-05 16:34:29.504790,False
deffe237-1869-4a86-87c6-7402ef2066be,a961d6af-47c4-4881-8208-7a9283503418,70816eb0-ec02-4b9a-986a-59ed6330c000,2024-05-12 00:03:56.223922,True
7105271d-8fbb-4ec7-832b-863ca7673149,065d654a-17db-43d3-bd19-e662cd4e2298,623dc1c4-72d3-4277-b26a-96570135be81,2024-02-23 13:38:00.341790,True
085688df-af37-4f35-a39b-a7891fb3a10f,8480ffeb-911e-4f19-8773-56d292c4826f,8b2b2423-38ef-4056-b3c9-0cf2536a7ffe,2024-09-07 15:59:16.206512,True
22d59690-4025-49af-b414-4afb950e8324,cd1ad294-c92f-4f7d-8b6a-e26ec908910f,f78e358a-d801-48bc-a00c-578a2050c709,2025-01-11 10:42:16.430820,False
611bcbc5-4c94-42f6-81e6-228e445a20da,ef7f9368-0ca0-452f-9f39-a278b783e6b6,ba5d05aa-2a73-4ed0-9b47-e3d5f5b1fc8b,2024-03-11 06:59:59.088017,True
357caf3f-ca92-43ff-951b-213fb5905586,f94481f6-35dd-4360-8452-ae9a9aad7512,1110f0f1-55ac-4e8a-a54b-a15e2a73f89f,2024-11-21 04:14:16.648954,True
502c5afa-18c7-4005-bf55-456f5bbf1f60,1f3d9b9b-17ab-4f3a-9515-07c8e96efdc8,d5b48001-e60c-4270-bd45-e91e657572f2,2024-04-14 15:14:02.648232,False
b440b2ef-ced7-45ca-805a-c809c42fe944,08443270-e93e-425d-b24b-93bad04e4031,0b55c53d-6f55-41c8-ba78-6a0e73f46b27,2024-05-30 11:02:56.911569,False
9c457ee4-afe2-4e43-839d-fd01df32d5ec,110b2f56-e4fa-4555-b90c-1a397c248efd,0d483fe8-c07c-44de-bb37-e048ee63384d,2024-12-09 06:39:25.152618,False
3910c2c3-5cfe-4aef-ab4f-c340797c3ab0,797d1481-257c-4dec-a17c-f3d8a14e84e8,e364c45e-08a5-4d91-b8d3-1e0fc8f93696,2024-09-08 01:19:57.396220,True
